id	review		
2988	if cinema had been around to capture the chaos of france in the 1790's , one imagines the result would look like something like this . 		
2989	it's a talking head documentary , but a great one . 		
2990	the fast runner' transports the viewer into an unusual space		
2991	ultimately engages less for its story of actorly existential despair than for its boundary-hopping formal innovations and glimpse into another kind of chinese 'cultural revolution . '		
2992	 . . . a solid , well-formed satire . 		
2993	as part of mr . dong's continuing exploration of homosexuality in america , family fundamentals is an earnest study in despair . 		
2994	most consumers of lo mein and general tso's chicken barely give a thought to the folks who prepare and deliver it , so , hopefully , this film will attach a human face to all those little steaming cartons . 		
2995	hatosy . . . portrays young brendan with his usual intelligence and subtlety , not to mention a convincing brogue . 		
2996	the filmmakers' eye for detail and the high standards of performance convey a strong sense of the girls' environment . 		
2997	uneven , self-conscious but often hilarious spoof . 		
2998	even bigger and more ambitious than the first installment , spy kids 2 looks as if it were made by a highly gifted 12-year-old instead of a grown man . 		
2999	thanks to the ch�teau's balance of whimsicality , narrative discipline and serious improvisation , almost every relationship and personality in the film yields surprises . 		
3000	alan and his fellow survivors are idiosyncratic enough to lift the movie above its playwriting 101 premise . 		
3001	fresh and raw like a blown-out vein , narc takes a walking-dead , cop-flick subgenre and beats new life into it . 		
3002	the premise of jason x is silly but strangely believable . 		
3003	it's a wise and powerful tale of race and culture forcefully told , with superb performances throughout . 		
3004	an awfully good , achingly human picture . 		
3005	the cast comes through even when the movie doesn't . 		
3006	you'll laugh at either the obviousness of it all or its stupidity or maybe even its inventiveness , but the point is , you'll laugh . 		
3007	definitely worth 95 minutes of your time . 		
3008	the film jolts the laughs from the audience--as if by cattle prod . 		
3009	a sexy , surprising romance . . . idemoto and kim make a gorgeous pair . . . their scenes brim with sexual possibility and emotional danger . 		
3010	toes the fine line between cheese and earnestness remarkably well ; everything is delivered with such conviction that it's hard not to be carried away . 		
3011	whereas oliver stone's conspiracy thriller jfk was long , intricate , star-studded and visually flashy , interview with the assassin draws its considerable power from simplicity . 		
3012	funny , sexy , devastating and incurably romantic . 		
3013	triple x is a double agent , and he's one bad dude . when you've got the wildly popular vin diesel in the equation , it adds up to big box office bucks all but guaranteed . 		
3014	very well-written and very well-acted . 		
3015	a powerful and telling story that examines forbidden love , racial tension , and other issues that are as valid today as they were in the 1950s . 		
3016	you emerge dazed , confused as to whether you've seen pornography or documentary . 		
3017	it ain't art , by a long shot , but unlike last year's lame musketeer , this dumas adaptation entertains . 		
3018	likeable thanks to its cast , its cuisine and its quirky tunes . 		
3019	chilling in its objective portrait of dreary , lost twenty-first century america . 		
3020	highly recommended as an engrossing story about a horrifying historical event and the elements which contributed to it . 		
3021	 . . . there's enough cool fun here to warm the hearts of animation enthusiasts of all ages . 		
3022	it manages to squeeze by on angelina jolie's surprising flair for self-deprecating comedy . 		
3023	secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie . 		
3024	judith and zaza's extended bedroom sequence . . . is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics . 		
3025	photographed with melancholy richness and eloquently performed yet also decidedly uncinematic . 		
3026	a knowing look at female friendship , spiked with raw urban humor . 		
