id	sentiment	review				
3320	0	chai's structure and pacing are disconcertingly slack . 				
3321	0	to be oblivious to the existence of this film would be very sweet indeed . 				
3322	0	the director , with his fake backdrops and stately pacing , never settles on a consistent tone . 				
3323	0	one just waits grimly for the next shock without developing much attachment to the characters . 				
3324	0	instead of panoramic sweep , kapur gives us episodic choppiness , undermining the story's emotional thrust . 				
3325	0	the director seems to take an unseemly pleasure in [the characters'] misery and at the same time to congratulate himself for having the guts to confront it . 				
3326	0	this dubious product of a college-spawned ( colgate u . ) comedy ensemble known as broken lizard plays like a mix of cheech and chong and chips . 				
3327	0	the movie doesn't think much of its characters , its protagonist , or of us . 				
3328	0	super troopers is an odd amalgam of comedy genres , existing somewhere between the often literal riffs of early zucker brothers/abrahams films , and the decidedly foul stylings of their post-modern contemporaries , the farrelly brothers . 				
3329	0	 . . . will always be remembered for the 9-11 terrorist attacks . after seeing the film , i can tell you that there's no other reason why anyone should bother remembering it . 				
3330	0	made me feel uneasy , even queasy , because [solondz's] cool compassion is on the border of bemused contempt . 				
3331	0	as a kind of colorful , dramatized pbs program , frida gets the job done . but , for that , why not watch a documentary ? 				
3332	0	with minimal imagination , you could restage the whole thing in your bathtub . 				
3333	0	nights feels more like a quickie tv special than a feature film . . . it's not even a tv special you'd bother watching past the second commercial break . 				
3334	0	although . . . visually striking and slickly staged , it's also cold , grey , antiseptic and emotionally desiccated . 				
3335	0	you can see where big bad love is trying to go , but it never quite gets there . 				
3336	0	friday after next is the kind of film that could only be made by african-americans because of its broad racial insensitivity towards african-americans . 				
3337	0	it's not as awful as some of the recent hollywood trip tripe . . . but it's far from a groundbreaking endeavor . 				
3338	0	"the only thing "" swept away "" is the one hour and thirty-three minutes spent watching this waste of time . "				
3339	0	one-sided documentary offers simplistic explanations to a very complex situation . . . . stylistically , the movie is a disaster . 				
3340	0	the corpse count ultimately overrides what little we learn along the way about vicarious redemption . 				
3341	0	as violent , profane and exploitative as the most offensive action flick you've ever seen . 				
3342	0	egoyan's work often elegantly considers various levels of reality and uses shifting points of view , but here he has constructed a film so labyrinthine that it defeats his larger purpose . 				
3343	0	life or something like it has its share of high points , but it misses too many opportunities . 				
3344	0	this is a truly , truly bad movie . 				
3345	0	despite bearing the paramount imprint , it's a bargain-basement european pickup . what's hard to understand is why anybody picked it up . wiser souls would have tactfully pretended not to see it and left it lying there				
3346	0	believability wasn't one of the film's virtues . 				
3347	0	sewer rats could watch this movie and be so skeeved out that they'd need a shower . 				
3348	0	the santa clause 2's plot may sound like it was co-written by mattel executives and lobbyists for the tinsel industry . 				
3349	0	his best film remains his shortest , the hole , which makes many of the points that this film does but feels less repetitive . 				
3350	0	just another disjointed , fairly predictable psychological thriller . 				
3351	0	 . . . stumbles over every cheap trick in the book trying to make the outrage come even easier . 				
3352	0	even the hastily and amateurishly drawn animation cannot engage . 				
3353	0	kung pow is oedekerk's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that . 				
3354	0	busy urban comedy is clearly not zhang's forte , his directorial touch is neither light nor magical enough to bring off this kind of whimsy . 				
3355	0	well-meaning but inert . 				
3356	0	not completely loveable -- but what underdog movie since the bad news bears has been ? -- but certainly hard to hate . 				
3357	0	a movie that can't get sufficient distance from leroy's delusions to escape their maudlin influence . 				
3358	0	it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy . 				
3359	0	louiso lets the movie dawdle in classic disaffected-indie-film mode , and brother hoffman's script stumbles over a late-inning twist that just doesn't make sense . 				
3360	0	the movie straddles the fence between escapism and social commentary , and on both sides it falls short . 				
3361	0	the film is old-fashioned , occasionally charming and as subtle as boldface . 				
3362	0	can't get enough of libidinous young city dwellers ? try this obscenely bad dark comedy , so crass that it makes edward burns' sidewalks of new york look like oscar wilde . 				
3363	0	in the new guy , even the bull gets recycled . 				
3364	0	 . . . overly melodramatic . . . 				
3365	0	largely , this is a movie that also does it by the numbers . 				
3366	0	on top of a foundering performance , [madonna's] denied her own athleticism by lighting that emphasizes every line and sag . 				
3367	0	the result is an 'action film' mired in stasis . 				
3368	0	this is the first full scale wwii flick from hong kong's john woo . he's not good with people . 				
3369	0	patchy combination of soap opera , low-tech magic realism and , at times , ploddingly sociological commentary . 				
3370	0	[stevens is] so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits . 				
3371	0	so boring that even its target audience talked all the way through it . 				
3372	0	one of the more glaring signs of this movie's servitude to its superstar is the way it skirts around any scenes that might have required genuine acting from ms . spears . 				
3373	0	hollywood ending is the most disappointing woody allen movie ever . he has a great cast and a great idea . but the execution is a flop with the exception of about six gags that really work . 				
3374	0	 . . . generically , forgettably pleasant from start to finish . 				
3375	0	it's just hard to believe that a life like this can sound so dull . 				
3376	0	when not wallowing in its characters' frustrations , the movie is busy contriving false , sitcom-worthy solutions to their problems . 				
3377	0	an overstylized , pur�ed m�lange of sex , psychology , drugs and philosophy . sometimes entertaining , sometimes indulgent -- but never less than pure wankery . 				
3378	0	'lovely and amazing , ' unhappily , is neither . . . excessively strained and contrived . 				
3379	0	ringu is a disaster of a story , full of holes and completely lacking in chills . ignore the reputation , and ignore the film . 				
3380	0	this one is a few bits funnier than malle's dud , if only because the cast is so engagingly messing around like slob city reductions of damon runyon crooks . 				
3381	0	'it's painful to watch witherspoon's talents wasting away inside unnecessary films like legally blonde and sweet home abomination , i mean , alabama . '				
3382	0	a plodding teen remake that's so mechanical you can smell the grease on the plot twists . 				
3383	0	trying to figure out the rules of the country bear universe -- when are bears bears and when are they like humans , only hairier -- would tax einstein's brain . 				
3384	0	even in terms of the low-grade cheese standards on which it operates , it never quite makes the grade as tawdry trash . 				
3385	0	"amidst the action , the script carries arnold ( and the viewers ) into the forbidden zone of sympathizing with terrorist motivations by presenting the "" other side of the story . "" "				
3386	0	rife with nutty cliches and far too much dialogue . 				
3387	0	it's a 100-year old mystery that is constantly being interrupted by elizabeth hurley in a bathing suit . 				
3388	0	 . . . one big laugh , three or four mild giggles , and a whole lot of not much else . 				
3389	0	too intensely focused on the travails of being hal hartley to function as pastiche , no such thing is hartley's least accessible screed yet . 				
3390	0	kenneth branagh's energetic sweet-and-sour performance as a curmudgeonly british playwright grounds this overstuffed , erratic dramedy in which he and his improbably forbearing wife contend with craziness and child-rearing in los angeles . 	0	Although I rated this book a 2 for showing a complete lack of effort in trying to create a quality horror book it was a 10 on the unintentional funny scale. I couldn't figure out what was going on in the book or who the people were but I didn't care because I knew every scene was going to have something to make me cry with laughter. Dialogue is a minimum throughout the book but I believe this is because they started booking without a script. The fact that there is no plot line makes the book extremely versatile. It doesn't matter if you sit down and watch the book from beginning to end or if you watch it in rewind you will be confused with enjoyment. I particularly like the scene in which the inmates are taking turns running around outside beating each other with sticks. I believe the doctor refers to this as treatment. Genius!		
3391	0	director uwe boll and writer robert dean klein fail to generate any interest in an unsympathetic hero caught up in an intricate plot that while cleverly worked out , cannot overcome blah characters . 				
3392	0	ms . phoenix is completely lacking in charm and charisma , and is unable to project either esther's initial anomie or her eventual awakening . 				
3393	0	the movie fails to portray its literarily talented and notorious subject as anything much more than a dirty old man . 				
3394	0	extremely bad . 				
3395	0	a clich�d and shallow cautionary tale about the hard-partying lives of gay men . 				
3396	0	the fetid underbelly of fame has never looked uglier . 				
3397	0	a little weak -- and it isn't that funny . 				
3398	0	while it is welcome to see a chinese film depict a homosexual relationship in a mature and frank fashion , lan yu never catches dramatic fire . 				
3399	0	the script boasts some tart tv-insider humor , but the film has not a trace of humanity or empathy . 				
3400	0	despite the pyrotechnics , narc is strictly by the book . 				
3401	0	in both the writing and cutting , it does not achieve the kind of dramatic unity that transports you . you end up simply admiring this bit or that , this performance or that . 				
3402	0	cacoyannis is perhaps too effective in creating an atmosphere of dust-caked stagnation and labored gentility . 				
3403	0	worth seeing once , but its charm quickly fades . 				
3404	0	the original wasn't a good movie but this remake makes it look like a masterpiece ! 				
3405	0	one suspects that craven endorses they simply because this movie makes his own look much better by comparison . 				
3406	0	gere gives a good performance in a film that doesn't merit it . 				
3407	0	your appreciation of it will depend on what experiences you bring to it and what associations you choose to make . 				
3408	0	includes too much obvious padding . 				
3409	0	there's no palpable chemistry between lopez and male lead ralph fiennes , plus the script by working girl scribe kevin wade is workmanlike in the extreme . 				
3410	0	i'm not sure which half of dragonfly is worse : the part where nothing's happening , or the part where something's happening , but it's stupid . 				
3411	0	don't expect any subtlety from this latest entry in the increasingly threadbare gross-out comedy cycle . 				
3412	0	the only camouflage carvey should now be considering is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers . 				
3413	0	shot like a postcard and overacted with all the boozy self-indulgence that brings out the worst in otherwise talented actors . . . 				
3414	0	spain's greatest star wattage doesn't overcome the tumult of maudlin tragedy . 				
3415	0	 . . . a movie that , quite simply , shouldn't have been made . 				
3416	0	conforms itself with creating a game of 'who's who' . . . where the characters' moves are often more predictable than their consequences . 				
3417	0	looks and feels like a low-budget hybrid of scarface or carlito's way . 				
3418	0	the script is a tired one , with few moments of joy rising above the stale material . 				
3419	0	suffers from all the excesses of the genre . 				
3420	0	the verdict : two bodies and hardly a laugh between them . 				
3421	0	the latest adam sandler assault and possibly the worst film of the year . 				
3422	0	downbeat , period-perfect biopic hammers home a heavy-handed moralistic message . 				
3423	0	while the film is competent , it's also uninspired , lacking the real talent and wit to elevate it beyond its formula to the level of classic romantic comedy to which it aspires . 				
3424	0	they ought to be a whole lot scarier than they are in this tepid genre offering . 				
3425	0	it's harmless , diverting fluff . but it's hard to imagine a more generic effort in the genre . 				
3426	0	it's just plain lurid when it isn't downright silly . 				
3427	0	comedy troupe broken lizard's first movie is very funny but too concerned with giving us a plot . 				
3428	0	pap invested in undergraduate doubling subtexts and ridiculous stabs at existentialism reminding of the discovery of the wizard of god in the fifth trek flick . 				
3429	0	a horror movie with seriously dumb characters , which somewhat dilutes the pleasure of watching them stalked by creepy-crawly bug things that live only in the darkness . 				
3430	0	it's a film with an idea buried somewhere inside its fabric , but never clearly seen or felt . 				
3431	0	'all in all , reign of fire will be a good ( successful ) rental . '				
3432	0	occasionally funny , sometimes inspiring , often boring . 				
3433	0	a movie in which two not very absorbing characters are engaged in a romance you can't wait to see end . 				
3434	0	the predominantly amateur cast is painful to watch , so stilted and unconvincing are the performances . 				
3435	0	"who are 'they' ? well , they're 'they' . they're the unnamed , easily substitutable forces that serve as whatever terror the heroes of horror movies try to avoid . they exist for hushed lines like "" they're back ! "" , "" they're out there ! "" and "" they're coming ! "" "				
3436	0	elegantly crafted but emotionally cold , a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level . 				
3437	0	were dylan thomas alive to witness first-time director ethan hawke's strained chelsea walls , he might have been tempted to change his landmark poem to , 'do not go gentle into that good theatre . '				
3438	0	the story has its redundancies , and the young actors , not very experienced , are sometimes inexpressive . 				
3439	0	i'm sure the filmmaker would disagree , but , honestly , i don't see the point . it's a visual rorschach test and i must have failed . 				
3440	0	the film is really closer to porn than a serious critique of what's wrong with this increasingly pervasive aspect of gay culture . 				
3441	0	murder by numbers just doesn't add up . 				
3442	0	clare peploe's airless movie adaptation could use a little american pie-like irreverence . 				
3443	0	video games are more involving than this mess . 				
3444	0	clayburgh and tambor are charming performers ; neither of them deserves eric schaeffer . 				
3445	0	a pale xerox of other , better crime movies . 				
3446	0	 . . . a hokey piece of nonsense that tries too hard to be emotional . 				
3447	0	illiterate , often inert sci-fi action thriller . 				
3448	0	a perfect example of rancid , well-intentioned , but shamelessly manipulative movie making . 				
3449	0	the adventure doesn't contain half the excitement of balto , or quarter the fun of toy story 2 . 				
3450	0	essentially a collection of bits -- and they're all naughty . 				
3451	0	a mess . the screenplay does too much meandering , norton has to recite bland police procedural details , fiennes wanders around in an attempt to seem weird and distanced , hopkins looks like a drag queen . 				
3452	0	the screenplay by james eric , james horton and director peter o'fallon . . . is so pat it makes your teeth hurt . 				
3453	0	before it takes a sudden turn and devolves into a bizarre sort of romantic comedy , steven shainberg's adaptation of mary gaitskill's harrowing short story . . . is a brilliantly played , deeply unsettling experience . 				
3454	0	"solaris is rigid and evasive in ways that soderbergh's best films , "" erin brockovich , "" "" out of sight "" and "" ocean's eleven , "" never were . "				
3455	0	seems like something american and european gay movies were doing 20 years ago . 				
3456	0	in the process of trimming the movie to an expeditious 84 minutes , director roger kumble seems to have dumped a whole lot of plot in favor of . . . outrageous gags . 				
3457	0	you can see the would-be surprises coming a mile away , and the execution of these twists is delivered with a hammer . thumbs down . 				
3458	0	the characters are paper thin and the plot is so cliched and contrived that it makes your least favorite james bond movie seem as cleverly plotted as the usual suspects . 				
3459	0	 . . . del toro maintains a dark mood that makes the film seem like something to endure instead of enjoy . 				
3460	0	the movie eventually snaps under the strain of its plot contrivances and its need to reassure . 				
3461	0	the real question this movie poses is not 'who ? ' but 'why ? '				
3462	0	now here's a sadistic bike flick that would have made vittorio de sica proud . 				
3463	0	a movie that's about as overbearing and over-the-top as the family it depicts . 				
3464	0	a movie in which laughter and self-exploitation merge into jolly soft-porn 'empowerment . '				
3465	0	occasionally interesting but essentially unpersuasive , a footnote to a still evolving story . 				
3466	0	if we're to slap protagonist genevieve leplouff because she's french , do we have that same option to slap her creators because they're clueless and inept ? 				
3467	0	moretti plays giovanni , a psychiatrist who predictably finds it difficult to sustain interest in his profession after the family tragedy . too predictably , in fact . 				
3468	0	alternative medicine obviously has its merits . . . but ayurveda does the field no favors . 				
3469	0	this thing works on no level whatsoever for me . 				
3470	0	it follows the basic plot trajectory of nearly every schwarzenegger film : someone crosses arnie . arnie blows things up . 				
3471	0	ice age posits a heretofore unfathomable question : is it possible for computer-generated characters to go through the motions ? 				
3472	0	an incoherent jumble of a film that's rarely as entertaining as it could have been . 				
3473	0	 . . . they missed the boat . 				
3474	0	more dutiful than enchanting . . . terribly episodic and lacking the spark of imagination that might have made it an exhilarating treat . 				
3475	0	laconic and very stilted in its dialogue , this indie flick never found its audience , probably because it's extremely hard to relate to any of the characters . 				
3476	0	the comedy death to smoochy is a rancorous curiosity : a movie without an apparent audience . 				
3477	0	barney's ideas about creation and identity don't really seem all that profound , at least by way of what can be gleaned from this three-hour endurance test built around an hour's worth of actual material . 				
3478	0	affleck merely creates an outline for a role he still needs to grow into , a role that ford effortlessly filled with authority . 				
3479	0	cinematic pyrotechnics aside , the only thing avary seems to care about are mean giggles and pulchritude . it makes sense that he went back to school to check out the girls -- his film is a frat boy's idea of a good time . 				
3480	0	the narrative is so consistently unimaginative that probably the only way to have saved the film is with the aid of those wisecracking mystery science theater 3000 guys . 				
3481	0	nothing more or less than an outright bodice-ripper -- it should have ditched the artsy pretensions and revelled in the entertaining shallows . 				
3482	0	a living testament to the power of the eccentric and the strange . the fact that it isn't very good is almost beside the point . 				
3483	0	feels less like a cousin to blade runner than like a bottom-feeder sequel in the escape from new york series . 				
3484	0	what might have been acceptable on the printed page of iles' book does not translate well to the screen . 				
3485	0	if oscar had a category called best bad film you thought was going to be really awful but wasn't , guys would probably be duking it out with the queen of the damned for the honor . 				
3486	0	a poky and pseudo-serious exercise in sham actor workshops and an affected malaise . 				
3487	0	mediocre fable from burkina faso . 				
3488	0	fessenden has nurtured his metaphors at the expense of his narrative , but he does display an original talent . 				
3489	0	since the movie is based on a nicholas sparks best seller , you know death is lurking around the corner , just waiting to spoil things . 				
3490	0	bottom-rung new jack city wannabe . 				
3491	0	fincher takes no apparent joy in making movies , and he gives none to the audience . 				
3492	0	it's mildly amusing , but i certainly can't recommend it . 				
3493	0	nicholas nickleby celebrates the human spirit with such unrelenting dickensian decency that it turned me ( horrors ! ) into scrooge . 				
3494	0	fear dot com is more frustrating than a modem that disconnects every 10 seconds . 				
3495	0	full of flatulence jokes and mild sexual references , kung pow ! is the kind of movie that's critic-proof , simply because it aims so low . 				
3496	0	may cause you to bite your tongue to keep from laughing at the ridiculous dialog or the oh-so convenient plot twists . 				
3497	0	there are just too many characters saying too many clever things and getting into too many pointless situations . where's the movie here ? 				
3498	0	a dark , dull thriller with a parting shot that misfires . 				
3499	0	lacking substance and soul , crossroads comes up shorter than britney's cutoffs . 				
3500	0	cassavetes thinks he's making dog day afternoon with a cause , but all he's done is to reduce everything he touches to a shrill , didactic cartoon . 				
3501	0	buries an interesting storyline about morality and the choices we make underneath such a mountain of clich�s and borrowed images that it might more accurately be titled mr . chips off the old block . 				
3502	0	although sensitive to a fault , it's often overwritten , with a surfeit of weighty revelations , flowery dialogue , and nostalgia for the past and roads not taken . 				
3503	0	it's so badly made on every level that i'm actually having a hard time believing people were paid to make it . 				
3504	0	without non-stop techno or the existential overtones of a kieslowski morality tale , maelstr�m is just another winter sleepers . 				
3505	0	nicks , seemingly uncertain what's going to make people laugh , runs the gamut from stale parody to raunchy sex gags to formula romantic comedy . 				
3506	0	'a' for creativity but comes across more as a sketch for a full-length comedy . 				
3507	0	if there's one thing this world needs less of , it's movies about college that are written and directed by people who couldn't pass an entrance exam . 				
3508	0	the script kicks in , and mr . hartley's distended pace and foot-dragging rhythms follow . 				
3509	0	[e]ventually , every idea in this film is flushed down the latrine of heroism . 				
3510	0	i am sorry that i was unable to get the full brunt of the comedy . 				
3511	0	no telegraphing is too obvious or simplistic for this movie . 				
3512	0	looks and feels like a project better suited for the small screen . 				
3513	0	in its best moments , resembles a bad high school production of grease , without benefit of song . 				
3514	0	indifferently implausible popcorn programmer of a movie . 				
3515	0	it's inoffensive , cheerful , built to inspire the young people , set to an unending soundtrack of beach party pop numbers and aside from its remarkable camerawork and awesome scenery , it's about as exciting as a sunburn . 				
3516	0	his comedy premises are often hackneyed or just plain crude , calculated to provoke shocked laughter , without following up on a deeper level . 				
3517	0	christina ricci comedy about sympathy , hypocrisy and love is a misfire . 				
3518	0	at times , the suspense is palpable , but by the end there's a sense that the crux of the mystery hinges on a technicality that strains credulity and leaves the viewer haunted by the waste of potential . 				
3519	0	they should have called it gutterball . 				
3520	0	thekids will probably stay amused at the kaleidoscope of big , colorful characters . mom and dad can catch some quality naptime along the way . 				
3521	0	it's too self-important and plodding to be funny , and too clipped and abbreviated to be an epic . 				
3522	0	the best that can be said about the work here of scottish director ritchie . . . is that he obviously doesn't have his heart in it . 				
3523	0	less dizzying than just dizzy , the jaunt is practically over before it begins . 				
3524	0	slick piece of cross-promotion . 				
3525	0	taylor appears to have blown his entire budget on soundtrack rights and had nothing left over for jokes . 				
3526	0	it believes it's revealing some great human truths , when , in reality , it's churning ground that has long passed the point of being fertile . 				
3527	0	by turns pretentious , fascinating , ludicrous , provocative and vainglorious . 				
3528	0	it all drags on so interminably it's like watching a miserable relationship unfold in real time . 				
3529	0	villeneuve spends too much time wallowing in bibi's generic angst ( there are a lot of shots of her gazing out windows ) . 				
3530	0	[t]here's only so much anyone can do with a florid , overplotted , anne rice rock 'n' roll vampire novel before the built-in silliness of the whole affair defeats them . 				
3531	0	it's another video movie photographed like a film , with the bad lighting that's often written off as indie film naturalism . 				
3532	0	the techno tux is good for a few laughs , as are chan and hewitt , but when such a good design turns out to be a cheap knockoff , we can't recommend anything but a rental for the tuxedo . 				
3533	0	i got a headache watching this meaningless downer . 				
3534	0	apart from dazzling cinematography , we've seen just about everything in blue crush in one form or the other . 				
3535	0	too much of the humor falls flat . 				
3536	0	detox is ultimately a pointless endeavor . 				
3537	0	van wilder doesn't bring anything new to the proverbial table , but it does possess a coherence absent in recent crass-a-thons like tomcats , freddy got fingered , and slackers . 				
3538	0	the piquant story needs more dramatic meat on its bones . 				
3539	0	"very special effects , brilliantly bold colors and heightened reality can't hide the giant achilles' heel in "" stuart little 2 "" : there's just no story , folks . "				
3540	0	the plot combines the blues brothers and almost famous ( but with bears , and a g rating ) , with an excruciating dollop of disney sentimentality mixed in for good measure . 				
3541	0	no way i can believe this load of junk . 				
3542	0	" "" roger michell ( "" notting hill "" ) directs a morality thriller . "" "				
3543	0	it's dumb , but more importantly , it's just not scary . 				
3544	0	there is no pleasure in watching a child suffer . just embarrassment and a vague sense of shame . 				
3545	0	the movie's accumulated force still feels like an ugly knot tightening in your stomach . but is that knot from dramatic tension or a symptom of artistic malnutrition ? 				
3546	0	even with a green mohawk and a sheet of fire-red flame tattoos covering his shoulder , however , kilmer seems to be posing , rather than acting . and that leaves a hole in the center of the salton sea . 				
3547	0	there's just no currency in deriding james bond for being a clich�d , doddering , misogynistic boy's club . 				
3548	0	when the film ended , i felt tired and drained and wanted to lie on my own deathbed for a while . 				
3549	0	full of witless jokes , dealing in broad stereotypes and outrageously unbelievable scenarios , and saddled with a general air of misogyny				
3550	0	the film's hackneyed message is not helped by the thin characterizations , nonexistent plot and pretentious visual style . 				
3551	0	the iditarod lasts for days - this just felt like it did . 				
3552	0	 it feels like an after-school special gussied up with some fancy special effects , and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . 				
3553	0	this movie is maddening . it conveys a simple message in a visual style that is willfully overwrought . 				
3554	0	should have been someone else-				
3555	0	the film is based on truth and yet there is something about it that feels incomplete , as if the real story starts just around the corner . 				
3556	0	why make a documentary about these marginal historical figures ? wouldn't one about their famous dad , author of death in venice , etc . , be more valuable ? 				
3557	0	the lower your expectations , the more you'll enjoy it . 				
3558	0	rarely has leukemia looked so shimmering and benign . 				
3559	0	? is an arthritic attempt at directing by callie khouri . i had to look away - this was god awful . 				
3560	0	even in this less-than-magic kingdom , reese rules . 				
3561	0	velocity represents everything wrong with ''independent film'' as a commodified , sold-out concept on the american filmmaking scene . 				
3562	0	just one bad idea after another . 				
3563	0	because of an unnecessary and clumsy last scene , 'swimfan' left me with a very bad feeling . 				
3564	0	though moonlight mile is replete with acclaimed actors and actresses and tackles a subject that's potentially moving , the movie is too predictable and too self-conscious to reach a level of high drama . 				
3565	0	a movie that hovers somewhere between an acute character study and a trite power struggle . 				
3566	0	i can't recommend it . but it's surprisingly harmless . 				
3567	0	corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in . 				
3568	0	the last 20 minutes are somewhat redeeming , but most of the movie is the same teenage american road-trip drek we've seen before - only this time you have to read the fart jokes				
3569	0	it's hard to like a film about a guy who is utterly unlikeable , and shiner , starring michael caine as an aging british boxing promoter desperate for a taste of fame and fortune , is certainly that . 				
3570	0	a by-the-numbers effort that won't do much to enhance the franchise . 				
3571	0	involves two mysteries -- one it gives away and the other featuring such badly drawn characters that its outcome hardly matters . 				
3572	0	overall the film feels like a low-budget tv pilot that could not find a buyer to play it on the tube . 				
3573	0	it's of the quality of a lesser harrison ford movie - six days , seven nights , maybe , or that dreadful sabrina remake . 				
3574	0	it appears that something has been lost in the translation to the screen . 				
3575	0	despite all evidence to the contrary , this clunker has somehow managed to pose as an actual feature movie , the kind that charges full admission and gets hyped on tv and purports to amuse small children and ostensible adults . 				
3576	0	shrewd but pointless . 				
3577	0	an unclassifiably awful study in self- and audience-abuse . 				
3578	0	sluggish , tonally uneven . 				
3579	0	this movie is something of an impostor itself , stretching and padding its material in a blur of dead ends and distracting camera work . 				
3580	0	hey arnold ! the movie could have been made 40 years ago , and parents' appreciation of it may depend on whether they consider that a good thing . 				
3581	0	this one is definitely one to skip , even for horror movie fanatics . 				
3582	0	excessive , profane , packed with cartoonish violence and comic-strip characters . 				
3583	0	once the 50 year old benigni appears as the title character , we find ourselves longing for the block of wood to come back . 				
3584	0	"a working class "" us vs . them "" opera that leaves no heartstring untugged and no liberal cause unplundered . "				
3585	0	if the movie succeeds in instilling a wary sense of 'there but for the grace of god , ' it is far too self-conscious to draw you deeply into its world . 				
3586	0	there are simply too many ideas floating around -- part farce , part sliding doors , part pop video -- and yet failing to exploit them . 				
3587	0	it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie . 				
3588	0	we haven't seen such hilarity since say it isn't so ! 				
3589	0	expect the same-old , lame-old slasher nonsense , just with different scenery . 				
3590	0	the cold turkey would've been a far better title . 				
3591	0	the idea of 49-year-old roberto benigni playing the wooden boy pinocchio is scary enough . the reality of the new live-action pinocchio he directed , cowrote and starred in borders on the grotesque . 				
3592	0	the ga-zillionth airhead movie about a wife in distress who resorts to desperate measures . 				
3593	0	zaidan's script has barely enough plot to string the stunts together and not quite enough characterization to keep the faces straight . 				
3594	0	try as i may , i can't think of a single good reason to see this movie , even though everyone in my group extemporaneously shouted , 'thank you ! ' when leguizamo finally plugged an irritating character late in the movie . 				
3595	0	while it's nice to watch a movie that hasn't been focus-grouped into tedium , yu's cinematic alchemy produces nearly as much lead as gold . 				
3596	0	it treats women like idiots . 				
3597	0	though catch me if you can isn't badly made , the fun slowly leaks out of the movie . 				
3598	0	just an average comedic dateflick but not a waste of time . 				
3599	0	a valueless kiddie paean to pro basketball underwritten by the nba . 				
3600	0	impostor has a handful of thrilling moments and a couple of good performances , but the movie doesn't quite fly . for starters , the story is just too slim . 				
3601	0	so much facile technique , such cute ideas , so little movie . 				
3602	0	the experience of going to a film festival is a rewarding one ; the experiencing of sampling one through this movie is not . 				
3603	0	the film takes the materials of human tragedy and dresses them in lovely costumes , southern california locations and star power . 				
3604	0	it has its moments of swaggering camaraderie , but more often just feels generic , derivative and done to death . 				
3605	0	almost gags on its own gore . 				
3606	0	how do you spell clich� ? 				
3607	0	it's sweet , harmless , dumb , occasionally funny and about as compelling as a fishing show . 				
3608	0	the moviegoing equivalent of going to a dinner party and being forced to watch the host and hostess's home video of their baby's birth . 				
3609	0	while [hill] has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . 				
3610	0	"in the real world , an actor this uncharismatically beautiful would have a r�sum� loaded with credits like "" girl in bar #3 . "" "				
3611	0	too much of it feels unfocused and underdeveloped . 				
3612	0	under 15 ? a giggle a minute . over age 15 ? big fat waste of time . 				
3613	0	hey arnold ! the movie is what happens when you blow up small potatoes to 10 times their natural size , and it ain't pretty . 				
3614	0	sometimes seems less like storytelling than something the otherwise compelling director needed to get off his chest . 				
3615	0	this is not the undisputed worst boxing movie ever , but it's certainly not a champion - the big loser is the audience . 				
3616	0	you really have to wonder how on earth anyone , anywhere could have thought they'd make audiences guffaw with a script as utterly diabolical as this . 				
3617	0	in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest . 				
3618	0	chokes on its own depiction of upper-crust decorum . 				
3619	0	well-nigh unendurable . . . though the picture strains to become cinematic poetry , it remains depressingly prosaic and dull . 				
3620	0	i thought my own watch had stopped keeping time as i slogged my way through clockstoppers . 				
3621	0	while much of the cast has charm -- especially allodi and nolden -- the performers are sunk by the film's primitive approach to the mechanics of comedy . 				
3622	0	this directorial debut from music video show-off higuchinsky is all flash . 				
3623	0	yes , ballistic is silly . unfortunately , it's not silly fun unless you enjoy really bad movies . 				
3624	0	the twist that ends the movie is the one with the most emotional resonance , but twists are getting irritating , and this is the kind of material where the filmmakers should be very careful about raising eyebrows . 				
3625	0	the longer the movie goes , the worse it gets , but it's actually pretty good in the first few minutes . 				
3626	0	while it's genuinely cool to hear characters talk about early rap records ( sugar hill gang , etc . ) , the constant referencing of hip-hop arcana can alienate even the savviest audiences . 				
3627	0	not only unfunny , but downright repellent . 				
3628	0	care deftly captures the wonder and menace of growing up , but he never really embraces the joy of fuhrman's destructive escapism or the grace-in-rebellion found by his characters . 				
3629	0	forced , familiar and thoroughly condescending . 				
3630	0	does little more than play an innocuous game of fill-in- the-blanks with a tragic past . 				
3631	0	k-19 exploits our substantial collective fear of nuclear holocaust to generate cheap hollywood tension . 				
3632	0	has a long and clunky ending . . . which forces the audience to fidget through ten pseudo-serious minutes while waiting for the ending credits and the deleted scenes montage to break the audience's awkward silence				
3633	0	a ragbag of promising ideas and failed narrative , of good acting and plain old bad filmmaking . 				
3634	0	whaley's determination to immerse you in sheer , unrelenting wretchedness is exhausting . 				
